1.350884  -2.382440    -0.765149    -0.000030  0.176296  -0.548061  -0.000045  
1.357167  -2.381330    -0.768591    -0.000030  0.177088  -0.547806  -0.000045  
1.363450  -2.380214    -0.772033    -0.000031  0.177881  -0.547550  -0.000046  
1.369733  -2.379094    -0.775472    -0.000031  0.178673  -0.547292  -0.000046  
1.376016  -2.377969    -0.778910    -0.000031  0.179465  -0.547034  -0.000046  
1.382300  -2.376839    -0.782346    -0.000032  0.180256  -0.546774  -0.000046  
1.388583  -2.375704    -0.785781    -0.000032  0.181047  -0.546513  -0.000046  
1.394866  -2.374564    -0.789214    -0.000032  0.181838  -0.546252  -0.000047  
1.401149  -2.373419    -0.792645    -0.000032  0.182628  -0.545989  -0.000047  
1.407432  -2.372269    -0.796075    -0.000033  0.183418  -0.545724  -0.000047  
1.413716  -2.371114    -0.799503    -0.000033  0.184208  -0.545459  -0.000047  
1.419999  -2.369954    -0.802930    -0.000033  0.184997  -0.545193  -0.000047  
1.426282  -2.368789    -0.806354    -0.000034  0.185785  -0.544925  -0.000048  
1.432565  -2.367619    -0.809777    -0.000034  0.186574  -0.544656  -0.000048  
1.438848  -2.366445    -0.813199    -0.000034  0.187362  -0.544386  -0.000048  
1.445131  -2.365265    -0.816618    -0.000035  0.188149  -0.544115  -0.000048  
1.451415  -2.364080    -0.820036    -0.000035  0.188936  -0.543843  -0.000048  
1.457698  -2.362891    -0.823452    -0.000035  0.189723  -0.543570  -0.000049  
1.463981  -2.361696    -0.826867    -0.000035  0.190509  -0.543296  -0.000049  
1.470264  -2.360497    -0.830280    -0.000036  0.191295  -0.543020  -0.000049  
1.476547  -2.359292    -0.833691    -0.000036  0.192081  -0.542743  -0.000049  
1.482830  -2.358083    -0.837100    -0.000036  0.192866  -0.542466  -0.000049  
1.489114  -2.356869    -0.840507    -0.000037  0.193651  -0.542187  -0.000050  
1.495397  -2.355649    -0.843913    -0.000037  0.194435  -0.541906  -0.000050  
1.501680  -2.354425    -0.847317    -0.000037  0.195219  -0.541625  -0.000050  
1.507963  -2.353196    -0.850719    -0.000038  0.196003  -0.541343  -0.000050  
1.514246  -2.351962    -0.854120    -0.000038  0.196786  -0.541059  -0.000051  
1.520530  -2.350723    -0.857519    -0.000038  0.197568  -0.540775  -0.000051  
1.526813  -2.349480    -0.860915    -0.000039  0.198351  -0.540489  -0.000051  
1.533096  -2.348231    -0.864311    -0.000039  0.199133  -0.540202  -0.000051  
1.539379  -2.346977    -0.867704    -0.000039  0.199914  -0.539914  -0.000051  
1.545662  -2.345719    -0.871095    -0.000040  0.200695  -0.539625  -0.000052  
1.551945  -2.344455    -0.874485    -0.000040  0.201476  -0.539335  -0.000052  
1.558229  -2.343187    -0.877873    -0.000040  0.202256  -0.539043  -0.000052  
1.564512  -2.341914    -0.881259    -0.000041  0.203036  -0.538751  -0.000052  
1.570795  -2.340635    -0.884643    -0.000041  0.203815  -0.538457  -0.000052  
1.577078  -2.339352    -0.888025    -0.000041  0.204594  -0.538162  -0.000053  
1.583361  -2.338064    -0.891406    -0.000042  0.205372  -0.537866  -0.000053  
1.589645  -2.336772    -0.894784    -0.000042  0.206150  -0.537569  -0.000053  
1.595928  -2.335474    -0.898161    -0.000042  0.206928  -0.537271  -0.000053  
1.602211  -2.334171    -0.901536    -0.000043  0.207705  -0.536972  -0.000053  
1.608494  -2.332864    -0.904909    -0.000043  0.208482  -0.536671  -0.000054  
1.614777  -2.331551    -0.908280    -0.000043  0.209258  -0.536370  -0.000054  
1.621060  -2.330234    -0.911649    -0.000044  0.210034  -0.536067  -0.000054  
1.627344  -2.328912    -0.915016    -0.000044  0.210809  -0.535763  -0.000054  
1.633627  -2.327585    -0.918382    -0.000044  0.211584  -0.535458  -0.000054  
1.639910  -2.326253    -0.921745    -0.000045  0.212359  -0.535152  -0.000055  
1.646193  -2.324917    -0.925106    -0.000045  0.213133  -0.534845  -0.000055  
1.652476  -2.323575    -0.928466    -0.000045  0.213907  -0.534537  -0.000055  
1.658760  -2.322228    -0.931824    -0.000046  0.214680  -0.534227  -0.000055  
1.665043  -2.320877    -0.935179    -0.000046  0.215452  -0.533917  -0.000055  
1.671326  -2.319521    -0.938533    -0.000046  0.216225  -0.533605  -0.000056  
1.677609  -2.318160    -0.941885    -0.000047  0.216997  -0.533292  -0.000056  
1.683892  -2.316794    -0.945235    -0.000047  0.217768  -0.532979  -0.000056  
1.690175  -2.315423    -0.948582    -0.000047  0.218539  -0.532664  -0.000056  
1.696459  -2.314048    -0.951928    -0.000048  0.219309  -0.532347  -0.000056  
1.702742  -2.312668    -0.955272    -0.000048  0.220079  -0.532030  -0.000057  
1.709025  -2.311282    -0.958614    -0.000048  0.220849  -0.531712  -0.000057  
1.715308  -2.309892    -0.961954    -0.000049  0.221618  -0.531392  -0.000057  
1.721591  -2.308497    -0.965292    -0.000049  0.222387  -0.531072  -0.000057  
1.727875  -2.307098    -0.968627    -0.000050  0.223155  -0.530750  -0.000058  
1.734158  -2.305693    -0.971961    -0.000050  0.223922  -0.530427  -0.000058  
1.740441  -2.304284    -0.975293    -0.000050  0.224690  -0.530104  -0.000058  
1.746724  -2.302870    -0.978623    -0.000051  0.225456  -0.529779  -0.000058  
1.753007  -2.301451    -0.981950    -0.000051  0.226223  -0.529452  -0.000058  
1.759290  -2.300027    -0.985276    -0.000051  0.226988  -0.529125  -0.000059  
1.765574  -2.298598    -0.988599    -0.000052  0.227754  -0.528797  -0.000059  
1.771857  -2.297165    -0.991921    -0.000052  0.228519  -0.528467  -0.000059  
1.778140  -2.295727    -0.995240    -0.000052  0.229283  -0.528137  -0.000059  
1.784423  -2.294284    -0.998558    -0.000053  0.230047  -0.527805  -0.000059  
1.790706  -2.292836    -1.001873    -0.000053  0.230810  -0.527472  -0.000060  
1.796989  -2.291383    -1.005186    -0.000054  0.231573  -0.527139  -0.000060  
1.803273  -2.289926    -1.008497    -0.000054  0.232336  -0.526804  -0.000060  
1.809556  -2.288464    -1.011806    -0.000054  0.233098  -0.526468  -0.000060  
1.815839  -2.286997    -1.015113    -0.000055  0.233859  -0.526130  -0.000060  
1.822122  -2.285525    -1.018418    -0.000055  0.234620  -0.525792  -0.000061  
1.828405  -2.284048    -1.021720    -0.000055  0.235380  -0.525453  -0.000061  
1.834689  -2.282567    -1.025021    -0.000056  0.236140  -0.525112  -0.000061  
1.840972  -2.281081    -1.028319    -0.000056  0.236900  -0.524771  -0.000061  
1.847255  -2.279590    -1.031615    -0.000057  0.237659  -0.524428  -0.000061  
1.853538  -2.278094    -1.034909    -0.000057  0.238417  -0.524084  -0.000062  
1.859821  -2.276594    -1.038201    -0.000057  0.239175  -0.523739  -0.000062  
1.866104  -2.275089    -1.041491    -0.000058  0.239933  -0.523393  -0.000062  
1.872388  -2.273579    -1.044778    -0.000058  0.240690  -0.523046  -0.000062  
1.878671  -2.272064    -1.048063    -0.000059  0.241446  -0.522698  -0.000062  
1.884954  -2.270545    -1.051347    -0.000059  0.242202  -0.522349  -0.000063  
1.891237  -2.269021    -1.054627    -0.000059  0.242958  -0.521998  -0.000063  
1.897520  -2.267492    -1.057906    -0.000060  0.243713  -0.521647  -0.000063  
1.903804  -2.265958    -1.061183    -0.000060  0.244467  -0.521294  -0.000063  
1.910087  -2.264420    -1.064457    -0.000061  0.245221  -0.520941  -0.000063  
1.916370  -2.262876    -1.067729    -0.000061  0.245975  -0.520586  -0.000064  
1.922653  -2.261329    -1.070999    -0.000061  0.246728  -0.520230  -0.000064  
1.928936  -2.259776    -1.074266    -0.000062  0.247480  -0.519873  -0.000064  
1.935219  -2.258219    -1.077532    -0.000062  0.248232  -0.519515  -0.000064  
1.941503  -2.256657    -1.080795    -0.000063  0.248983  -0.519156  -0.000064  
1.947786  -2.255090    -1.084056    -0.000063  0.249734  -0.518796  -0.000065  
1.954069  -2.253518    -1.087314    -0.000063  0.250484  -0.518435  -0.000065  
1.960352  -2.251942    -1.090570    -0.000064  0.251234  -0.518072  -0.000065  
1.966635  -2.250361    -1.093824    -0.000064  0.251984  -0.517709  -0.000065  
1.972919  -2.248776    -1.097076    -0.000065  0.252732  -0.517345  -0.000065  
1.979202  -2.247185    -1.100326    -0.000065  0.253481  -0.516979  -0.000066  
1.985485  -2.245590    -1.103573    -0.000065  0.254228  -0.516612  -0.000066  
1.991768  -2.243991    -1.106817    -0.000066  0.254975  -0.516244  -0.000066  
1.998051  -2.242386    -1.110060    -0.000066  0.255722  -0.515876  -0.000066  
2.004334  -2.240777    -1.113300    -0.000067  0.256468  -0.515506  -0.000066  
2.010618  -2.239163    -1.116538    -0.000067  0.257214  -0.515135  -0.000067  
2.016901  -2.237545    -1.119774    -0.000067  0.257959  -0.514763  -0.000067  
2.023184  -2.235922    -1.123007    -0.000068  0.258703  -0.514389  -0.000067  
2.029467  -2.234294    -1.126238    -0.000068  0.259447  -0.514015  -0.000067  
2.035750  -2.232661    -1.129466    -0.000069  0.260190  -0.513640  -0.000067  
2.042034  -2.231024    -1.132692    -0.000069  0.260933  -0.513263  -0.000068  
2.048317  -2.229382    -1.135916    -0.000070  0.261676  -0.512886  -0.000068  
2.054600  -2.227736    -1.139137    -0.000070  0.262417  -0.512507  -0.000068  
2.060883  -2.226085    -1.142356    -0.000070  0.263159  -0.512128  -0.000068  
2.067166  -2.224429    -1.145573    -0.000071  0.263899  -0.511747  -0.000068  
2.073449  -2.222769    -1.148787    -0.000071  0.264639  -0.511365  -0.000069  
2.079733  -2.221103    -1.151999    -0.000072  0.265379  -0.510982  -0.000069  
2.086016  -2.219434    -1.155208    -0.000072  0.266118  -0.510599  -0.000069  
2.092299  -2.217759    -1.158415    -0.000073  0.266856  -0.510214  -0.000069  
2.098582  -2.216080    -1.161620    -0.000073  0.267594  -0.509827  -0.000069  
2.104865  -2.214397    -1.164822    -0.000073  0.268332  -0.509440  -0.000070  
2.111148  -2.212708    -1.168022    -0.000074  0.269068  -0.509052  -0.000070  
2.117432  -2.211015    -1.171219    -0.000074  0.269804  -0.508663  -0.000070  
2.123715  -2.209318    -1.174414    -0.000075  0.270540  -0.508273  -0.000070  
2.129998  -2.207616    -1.177606    -0.000075  0.271275  -0.507881  -0.000070  
2.136281  -2.205909    -1.180796    -0.000076  0.272010  -0.507489  -0.000071  
2.142564  -2.204198    -1.183983    -0.000076  0.272744  -0.507095  -0.000071  
